0.000000000000000000e+00,2.500000000000000000e+01
1.000096726417541504e+01,2.500000000000000000e+01
2.000226211547851562e+01,2.500000000000000000e+01
3.000349307060241699e+01,2.500000000000000000e+01
4.000491809844970703e+01,2.500000000000000000e+01
5.000588107109069824e+01,2.500000000000000000e+01
6.000683856010437012e+01,2.500000000000000000e+01
7.000786280632019043e+01,2.500000000000000000e+01
8.000914430618286133e+01,2.500000000000000000e+01
9.001063203811645508e+01,2.500000000000000000e+01
1.000112025737762451e+02,2.500000000000000000e+01
1.100121338367462158e+02,2.500000000000000000e+01
1.200126230716705322e+02,2.500000000000000000e+01
1.300137412548065186e+02,2.500000000000000000e+01
1.400154852867126465e+02,2.500000000000000000e+01
1.500161194801330566e+02,2.500000000000000000e+01
1.600172438621520996e+02,2.500000000000000000e+01
1.700191581249237061e+02,2.500000000000000000e+01
1.800203697681427002e+02,2.500000000000000000e+01
1.900218291282653809e+02,2.500000000000000000e+01
2.000227010250091553e+02,2.500000000000000000e+01
2.100229985713958740e+02,2.500000000000000000e+01
2.200241858959197998e+02,2.500000000000000000e+01
2.300248379707336426e+02,2.500000000000000000e+01
2.400252578258514404e+02,2.500000000000000000e+01
2.500261189937591553e+02,2.500000000000000000e+01
2.600272240638732910e+02,2.500000000000000000e+01
2.700289609432220459e+02,2.500000000000000000e+01
2.800293607711791992e+02,2.500000000000000000e+01
2.900298554897308350e+02,2.500000000000000000e+01
3.000309131145477295e+02,2.500000000000000000e+01
3.100314908027648926e+02,2.500000000000000000e+01
3.200318393707275391e+02,2.500000000000000000e+01
3.300326120853424072e+02,2.500000000000000000e+01
3.400341234207153320e+02,2.500000000000000000e+01
3.500345432758331299e+02,2.500000000000000000e+01
3.600355210304260254e+02,2.500000000000000000e+01
3.700363373756408691e+02,2.500000000000000000e+01
3.800369603633880615e+02,2.500000000000000000e+01
3.900375728607177734e+02,2.500000000000000000e+01
4.000392005443572998e+02,2.500000000000000000e+01
4.100402350425720215e+02,2.500000000000000000e+01
4.200409731864929199e+02,2.500000000000000000e+01
4.300426495075225830e+02,2.500000000000000000e+01
4.400430693626403809e+02,2.500000000000000000e+01
4.500447003841400146e+02,2.500000000000000000e+01
4.600462937355041504e+02,2.500000000000000000e+01
4.700466160774230957e+02,2.500000000000000000e+01
4.800476429462432861e+02,2.500000000000000000e+01
4.900489008426666260e+02,2.500000000000000000e+01
5.000500853061676025e+02,2.500000000000000000e+01
5.100512454509735107e+02,2.500000000000000000e+01
5.200527355670928955e+02,2.500000000000000000e+01
5.300530619621276855e+02,2.500000000000000000e+01
5.400542702674865723e+02,2.500000000000000000e+01
5.500548393726348877e+02,2.500000000000000000e+01
5.600565536022186279e+02,2.500000000000000000e+01
5.700575516223907471e+02,2.500000000000000000e+01
5.800584831237792969e+02,2.500000000000000000e+01
5.900587477684020996e+02,2.500000000000000000e+01
